id,message,label
705558,@macelity looking forward to the class actually.been reviewing  im much much better thank you. i hope to see you tom hon.miss you,0
626274,@NellCAdams let me know when you want to ,0
500036,Sabrina the teenage witch is on ,0
593651,"@emkattt Personally, Red Rock Deli chips are a rip off - if I pay for them that is :O think i might try that flavour tomorrow ",0
800167,"2day was terrible but napped, showered, and now I'm drinking coffee in the car listening to bright eyes. Checkmate depression aha",1
83024,@shaundiviney i sure am ,0
327786,Once again another crush on @Diem I think she's a cutie ,0
616662,Jonas Brothers youtube i SUSPENDED indefinately! know how that feels. I HATE copyright. Saw JB and HM today  Away to watch The Reader..,0
389913,"If he were Orlando Cabrera, he would call up to the press box and have it changed. ",0
802293,"#africa #tech It doesn't matter where you live, what your gender is, or how old you areâsliding into a pair of running shoes may be your best first step to warding off depression.An international team of researchers from Kings College in London came â¦  https://ift.tt/2qYemo7Â ",1
801682,More Than 1 in 20 US Children & Teens Have #Anxiety Or #Depression  https://bit.ly/2FffDMRÂ @PsychToday @WalshResearch @mercola @foundmyfitness @ClevelandClinic @AmerMedicalAssn pic.twitter.com/jZk1hAIEyA,1
565153,is heading to band practice.   but currently stuck in traffic. ,0
800264,"Jesus is greater than your depression, your sickness, your trials, don't let whatever you are going through bring you down, there is victory in the name of Jesus!",1
599873,@Wossy Does this mean that you will only be able  to fly in a circle now! ,0
600690,@Sageogfruit He has a derpy smile in honor of how I feel about the Classics one.  Hate-yet-not-hate art?,0
137786,"@EcstaticGrapes Dont worry Raina, jsut expect an e-mail ",0
801983,"I've passed alot of feelings (pain, sadness, depression, crying till my last breath) till i've reached to feel nothing. Just nothing, just empty..",1
143435,"@emilyoftexas Oh, I'll be following along on your blog.  I like it.  ",0
671522,@anabelf Well I will see it after Changeling and The Last King of Scotland ,0
554514,@wyclef yesir! ,0
300669,and more of 30 rock too!  ,0
800404,"SayThat 316 is up! We talk about struggling to pray, God's promises that things will get better, and doing daily tasks while dealing with depression and anxiety. http://saythat.podbean.com/e/episode-316-1524631761/Â â¦ pic.twitter.com/R20Ajg01MF",1
627548,@JIDF either im not on the right site or that person is loco ,0
405375,@SweetCaroline04 They do deserve it  hehehhe,0
368572,19 days till l.a!!!!!!! aaahhhhhh..so excitedddd ,0
268653,this time next week ill be packing ready for the water park  WOOOO hope my backs cleared up fully by then... probs wont be :'(,0
426237,"@booshtukka I'll look tonight. Don't bring the laptop to work, given that I have my PC laptop, and iMac desktop here ",0
28913,of to sacc. meet my parents ,0
207628,"@Rachel_Lauren24 rachel you bartend, wow!!!! congrats on your new job ,  you making the money rachel, more power and props to you!!!! ",0
624060,@Wiretapper Hows it hangin..  8=@     hahaha   ,0
555041,"@Anjeebaby lol I meant, could that be why your twitter page has gone funny, I have no wine, however would you like some pear cider?  ",0
664457,Everybody looked at my feet last night. Yeezys stayed at home guys ,0
801822,@MistaSajoo every video yousned me somehow gives me depression,1
693857,@JohnnyBardine Salinger needs to take a deep breathe and realize fanfiction is a fact of life  I know. Trust me ;),0
800741,i think my depression has manifested into aggression. i've never wanted to beat somebody's ass as much as i do now,1
572503,Good night. Ily all my lovelys. ,0
802167,"craziest thing about depression is that i always think that i've hit rock bottom and that shit couldnt get worse, but today i turned down a costco churro cause i was sad, then cried about not eating the churro, and i realized that this is DEFINITELY rock bottom (until it isnt)",1
649225,great to be on board  @portraitgirl ur welcome Debbie @lameymacdonald  will do @BoydGreeneArt   ,0
255720,finally i'm home..time for playing The Sims 3 ,0
180551,going to make a thai red curry this week as well.   i looove thai red curry.,0
169902,"@JayDoub Peace, folks prefer clean versions of music for the radio show, but accept whatever for the BlackRadioIsBack.com - thanks! ",0
342081,[George Baker Selection ï¿½ Little Green Bag] hey there @JDsRecordShop  ? http://blip.fm/~7ct4c,0
466266,@perezhilton http://twitpic.com/6fwgq - This level of cute is ridiculous! He looks so happy too! ,0
800881,"I don't know how to go through this, a lost in my family has happen with me going under depression<Emoji: Pensive face>",1
459334,"gahhh FINALLY FINISH MY LAB &amp; ESSAY  2 down, 2 more to go.. for some day later that's NOT today. i've had enough for one day  goodnight!",0
351235,@miss_paola I wish u were talkin bout ME..... ,0
801733,@charleehissey When I was off with depression I had to have medical proof ( ie what medication I was on ),1
724676,@loweryc send some over the Atlantic please ,0
280093,@jammymusician ok well i will be waiting ,0
306583,"Explosions and Boobs! www.explosionsandboobs.com Nothing more, nothing less! ",0
38159,Thank you to all of my new followers!  I appreciate you ,0
418297,@Maxim1967 lol thanks  and yes Eminem reacted like an idiot,0
800243,#ë°ë´ì ë°ë´ë²ë ¤ëì¸ìDepression is not a joke...instead of supporting her...netizens are dragging her...what a shame...Act like a human,1
218191,"&quot;But you're just so cool, run your hand through your hair, absent mindedly making me want you.&quot; - Taylor Swift  ",0
599052,@PlayRadioPlay yay for coming back to Dallas  &amp; lolzzz at your last post.,0
800230,Another day of being fighting against sadness and depression.  https://twitter.com/yesmaahrukh/status/961928911738335233Â â¦,1
626624,"After get myself a tattoo @ Newport Beach, Cali then eat @ Crab Cooker!! Beautiful day n no work!!! Luv it!!! ",0
377559,"@AndeeD  hey thanks! seems a pity not to eat it, sounds fairly nutritious ",0
269272,Well jus got out da shower from a has wastin time @ work  glad its not MY gas  lol,0
392192,#3wordsduringsex u nasty boy  lmfao,0
337587,@tluckow lol... I knew you would approve.    ,0
458383,@z3v0 you'll find cooking is hugely therapeutic. think of it that way ,0
645033,"Watching UP again with my brother, lmao. I looove this movie! ",0
683040,@Leeds_MAD Ooohh yeah I knew about that  (about Emily Wilding Davison haha),0
760172,Going to Walgreens. Gonna Buy Some Candy &amp; Maybe a Magazine  POSTERS POSTERS POSTERS!! Haha. &lt;3,0
678195,"1 September  ...We love to change things! Be prepared...Flavourz is coming,,,,Hahaha",0
455795,"i want ppl i know to follow me, instead of random strangers who i just block, no stalkers aloud!! ",0
514704,@janeslee I have been told to tell you to go outside and enjoy the sun ,0
742756,ONLY need 4 mre 2 gt 2 130 ,0
283785,"Reading through their playlist for yesterday, i have a feeling i'll be listening to this for quite some time ",0
744861,Writting a song is like making a baby  haha lalala,0
556359,Made a Korean cucumber salad with cucumbers from a special guy's garden. ,0
802185,It's so crazy to see the weight Meek put on in prison in comparison to Gucci coming out ripped af. Depression is real.,1
608639,@MsRemix I pray that I do too! Trying to remain positive. I will! ,0
800715,lmao someone come slap the depression out of me pls n thx,1
246179,@siobhian you tease! look forward to hearing it later ,0
690189,"good night twitter, shopping trip possibly tomorrow ",0
801060,@ReneeCarrollAZ @KyleKashuv These snowflakes would NOT have survived the Great Depression or WWII!!  pic.twitter.com/yPbLtfQYgS,1
284964,@kelpel Too late for me to try to fit in in NoCal. I've been here so long that I either fit in or there's no hope ,0
770830,"@alexabimanyu both r right in front of Marriott, so both originals, just taking different shifts  re:rawon setan",0
659320,"@King_Styles But, man, what a pretty implosion it would be. ",0
801592,"I'm not bi-polar, but my depression is.",1
278659,Great two days off!!!  ready for a fabulous day tomorrow!!! Lol ,0
340988,Magic won! Magic won!!!! whooohhaa!! Howard you're the man! ,0
332426,omfg. My phone crashed. FML. Seriously. ,0
800758,"Mom's depression tied to kids' emotional, intellectual development  http://dlvr.it/QQmx4bÂ  pic.twitter.com/Kf8KrZPf2T",1
801790,"Inflammation contributes to disease pathogenesis in peripheral (neuropathic pain, fibromyalgia) & central nervous systems; Alzheimer, Parkinsons, multiple sclerosis, motor neuron disease, ischemia, traumatic brain injury, depression, & #Autism.  https://www.ncbi.nlm.nih.gov/pubmed/29618972Â ",1
245892,@StarDiiva lol and u kno it ,0
125244,@Mommy_Ginny ut oh he gonna have his cranking pants on later! LOL we gave the dogs a bath today so they smell so much better ,0
593991,@siphotwit I saw you somewhere today but it cost me $4 ,0
520509,I am hungry!! ,0
525304,"@nadhiluak  why limit your story to 140 ch. Tell all what is annoying you at www.iamsoannoyed.com ,it will help relieve your stress ",0
585462,@seattlepmm I learned it's awkward turtle... And.. Um.. Hard to explain... ,0
306565,@livinthefitlife morning! about to get some cardio and lifting done at the gym shortly. Always good to see your tweets! ,0
801770,@strainprint More great media coverage on study results obtained from @Strainprint data analysis #anxiety #depression #medicalmarijuana #medicalcannabis http://flip.it/aiin6bÂ ,1
261090,@joelhousman Lol! @sfeuer must have some cool connections ,0
747699,awww her husband cooked for us! awesome times girls! i love you ,0
730780,"I think I need to do more &quot;tweet while people watching&quot;, you all seemed to like it.. works for me the hotel lobby's are air conditioned ",0
242129,Watching up  lol,0
344996,@make_me_scream ,0
508244,@DarcyjPR5 it will happen just keep pushing and while your on your journey enjoy the scenery ! ,0
801303,"Living with a bleeding disorder can be challenging, causing isolation and feelings of hopelessness. Finding solace with those who understand what you are going through is paramount. Join the discussion about dealing with #depression on MyHemophiliaTeam: https://www.myhemophiliateam.com/resources/depression-and-hemophilia?utm_source=FBsocial&utm_medium=PopularHemoDepression&utm_campaign=PopularHemoDepressionÂ â¦",1
249456,@hereinthehive I'm going over to #barcamoleeds  too ,0
239250,@shanitai life is crap! so out emo-ed youuu ,0
757899,"no car, shitty bike, broken phone, 25mile commute, great friends, have my health, roof over my head, have a job. im truly fuckin grateful ",0
437831,It's Eldora Time..Great Event ,0
801540,Comic strip representations of challenges Floridians faced during the Great Depression. A way toâ¦  https://www.instagram.com/p/Bh_yHvCn1-G/Â ,1
783586,"Another day helping out the IAP, I also got my expo display setup for Thursday and ready  time to work on the IAP poster.",0
216654,"@cynallover I am attending a seminar, good times so far! ",0
183972,@mpesce can i be in the studio audience- promise to behave! ,0
558123,@Nobodey podcasting should be a breeze for you then.  ,0
39870,@Jenna_Glass ahhah i know!!!! i want her to follow me toooo ,0
160380,"@baxiabhishek  i get what i want, yes. thus stepford-ish behavior you see.  how are you? ham and sausages much? :... http://bit.ly/gjYEc",0
404589,Just received the best text in my life from Mat! I'm officially in LOVE!  lol A*,0
801826,"That's the thing about depression: A human being can survive almost anything, as long as she sees the...  https://tmblr.co/ZaYZ3y2XOtPSVÂ ",1
270302,twitting for the first time.Ahhh. Why am I still at my desk? It's friday.  Need some booze then the fun'l come ,0
49268,"@kkozmic NH is a terrible solution for the  reporting side of CQS  DAAB was better at v2 than it is now, but we will write it anyway",0
801055,"2 National headlining Acts Next month..I wish I could go tell my 7th grade self that all the bullying, the sleepless nights the depression etc.  was all worth it and that it gets easier and the growth has been incredible My life is a fucking blessing but NOTHING comes overnight  pic.twitter.com/IA8NYOAQ4c",1
801975,@jeaninenicole_ depression...no joke from 70 - 67 kgs ako within 3 months,1
727560,@YoungCeothaBoss lol good morning ceo.... For the second time ,0
179551,@bubblewrap_x Hmmm not sometimes......Well ALL THE TIME ,0
286676,thinking of my inspiration.   wassup!,0
800914,Give a read to this great @InkHeist #guestpost #depression #writerslife from @todd_kiesling  https://inkheist.com/2018/04/25/placing-your-hand-into-the-void-by-todd-keisling/Â â¦@horrorbookshelf @shanedkeene#Horror pic.twitter.com/Pb9M9nVOTb,1
396177,"@robotjohnny Really? Good for you! Now you have to build it first, don't ya.  I'm sure &quot;what to paint&quot; will be easy for you!",0
800371,i swept my room for the first time since like...... november? anyway i love depression,1
622947,@claritynow i write music and sometimes my inner thoughts  i will check it out now!,0
775373,"Fete and Terno Inferno on Saturday, anyone? tweet me. kitakits ",0
800202,"@lifebiomedguru @dkegel Working theory regarding severe injuries after 2nd HPV vax.  1st one inflammed immune system.  2nd one, along with meningitis vax, sends them over the cliff.  Just too much.  Many of them developed acute depression after 1st HPV vax.",1
142775,"@onalem thanks for good night, I had a good night's sleep ",0
715916,Celebrated family birthday in the morning. Now some hard work and tonight picnic with brÃ¤nnboll ,0
303875,great day to shoot a wedding - with my new D700!! ,0
464927,@jordanknight so another day of rehearsals just done huh... don't blame us for knowing! Chris told us haha  hope we hear from u soon!,0
677711,@susysu If your are down there... this twitter hell thing can't really be that bad ,0
469117,@djdimepiece  Ofcourse u do..but work comes 1st...and u gon miss the BIG announcement. ,0
176448,"right now, new york is where i wanna be. ",0
591694,dancinggggg      you've made me happy,0
687097,@brentbolthouse you have a Ducati? Those are sexy bikes. ,0
801299,Dating Someone with Depression  http://business.labviral.com/2017/11/09/dating-someone-with-depression/Â â¦,1
660752,@haydio dang.. that's such a shame ,0
380241,"@KarenAlloy Come to England, you can have a nap here  Hows the pregnancy goin? x",0
396265,Just had an awesome Sunday evening out  cider and curry= nom ,0
331732,ahhh you know it's going to be a good day when you aren't nursing a hangover ,0
157484,"duh , just posted something to miley , although i wanted to post it to keit  haha ",0
625391,"@butterflysong lol, never knew what dragonflies ate...but now that I know, I think I was better off just wondering ",0
714056,@tanyaar haha ill try  ps - i like your pic itss gorgeouuss.,0
334853,@Craig10TV Aww. How cute. ,0
39175,"is studying once again.. Happy 4/20, everyone.  xx",0
173879,@RajaSen Thanks and glad to know ,0
169483,@SonnyDani since ur coming out here u should get ur ticket ! ,0
496972,@p_niice lolol woorddd lol  an u wanted dat pic wif her on the low,0
187480,getting ready to go collect my first new glasses in nearly a decade ,0
636393,Pretty much over the jet-lag now. Enjoying having step-daughter and her boyfriend visiting. BBQ and pool day tomorrow. Nice ,0
130553,"@amyerichards Happy mother's day!   If you were in Guatemala, there would be firecrackers at 4am in your honor!",0
348604,Amazing night  loves my bestfriends &lt;3 Tonight was totally worth it and i can't wait for the morning ,0
585700,this is not what it may seem......it's FOC  â™« http://blip.fm/~7qe1k,0
274586,@kristallin I hear you dude... try doing it on a goddamn 12-string acoustic!! ,0
527672,@feginem Lmao I'll try and stop by  Am visiting everyone tomorrow ,0
56963,Hey! I just want to say hi and thank you to all new followers that I got in the past few days! What's up? ,0
299046,Ready for my first long run in a month.  Nothing better than putting in 10+ miles on a saturday morning.  Well maybe some things ,0
122604,"I like saying dousche bag, hahahahah ",0
325212,@goforyourdream It has been a long time coming. Horses have not raced for 2 years coming into their peak so hopefully will win some races ,0
801220,Depression is the hell inside of mewho eats me up daily :),1
302617,@lesliedoughty The dates are Sept. 24-27 and I will open registration very soon. I just need to finalize contract with the host hotel. ,0
800251,"@KatyLewy9 We all suffer from severe depression at least one time of our lives. But we all rise above stronger than ever, just keep going and fighting!!! We support and love you  pic.twitter.com/VlhaVrTfuJ",1
801104,"Early bird, but depression turned me into an unwilling night owl and it's the worst.  https://twitter.com/showupforthis/status/989171470558347264Â â¦",1
660798,Going to eat breakfast with Julia ,0
86492,Late reaction: Filipino pride  (Vatti recorded the match.),0
802079,"sorry for not being active lately, my depression is getting the best of me <Emoji: Pensive face> love you all very much <Emoji: Beating heart><Emoji: Beating heart><Emoji: Beating heart>  pic.twitter.com/hErK360cyg",1
547763,@candicetullis There's some extra mouses in the cabinets. ,0
801800,I have severe depression,1
800541,@RoosterTeeth While struggling with deep depression and an eating disorder I met a girl who loved rwby. I promised myself that if I got better we'd hang out. I did recover and we watched rwby (for my first time) and I obtained my best friend.  Rwby still reminds me that I can do hard things!!,1
174594,@Vivbb hï¿½... may lï¿½ chi?u nay tr?i n?ng ch? hem cï¿½ nï¿½ng ,0
800871,my depression be having me out here hating everyone and everything. shit ain't fun,1
235238,@Kristiekastl @brianwilliamson cant u guys just flirt on the phone lol you dont have to share it with everyone  -Nick,0
800967,And the Great Depression,1
231208,@Nanersz hayyyyy lmfaoo. omg. that means... phone?!  steppin it up... i'm lovin it.,0
466654,"@marykuti True  And btw, I'm thankful for you too! Late Nite is going to be incredible in the fall!",0
97027,brainstorming.... designing.... i love it ,0
305963,@Mileycyrus said hello to hk ... im soooo happy ... luv her soooo much ,0
801122,Today's depression is brought to you by overwhelming sense detachment followed by past transgressions. It's gonna be a good day <Emoji: Unamused face>,1
800191,I look and feel awful.. I'm ready do get out of this depression.,1
790173,@WoWDawgs As long as the diarhea is gone...  Sure.,0
261387,@fox_in_space just a little ribbing.  If engineers designed it better it wouldn't break. Maintenance is the folks that fix it. IYAMYAS! ,0
715680,Checking my blogsite and gaming online! ,0
449188,@barbd00 I would love some strawberries  (and if you have any too smooshy for people the turtles could help. lol),0
801614,"RT by @dietpatch RT @pjforguk: Profitable #Advertising-promoted #junkfood heightens blood #sugar => #inflammation hence #obesity #depression,â¦  https://twitter.com/i/web/status/989130370577772544Â â¦",1
801418,"Just gonna stay in bed till class, depression just really fucking sucks",1
585061,@simontay78 if that what you think ask my followers. I do a lot talking too and they appreciate my links. I'm not for everyone. g'nite ,0
42745,@rsuenaga Thanks for bringing the ticket today... ,0
548503,"@cosmicpolitan thank you lovely girl for the #followfriday, have a great weekend both of you ",0
479867,I am gonna be pimping Tom's latest podcast show later on tonight as well - it's srsly fantastic stuff ,0
348659,@nglancy  I was alright.,0
265576,@thetateway .. that you are not afraid to use 4-letter words ,0
357116,"Now to unload van to go and stock up for tomorrow at Innishannon, thankfully not doing it in the rain this weekend ",0
474333,oh yeah and morning campers ,0
314298,"@LBCIslander That's always a possibility   I'm no MP,  actually a full-time soldier, part-time local cop. Just a pastime really.",0
574271,"Look, I finally managed to connect the Internet to my phone ",0
508875,Nothing better than being on a boat with @marcocardenas. Except maybe making a whole lake trip of it w @gansargirl and @jasenlittle. ,0
800423,"Exercising regularly cuts risk of depression by 16%, study suggestsIt's the best medicine.  Hands down   http://news.sky.com/story/exercising-regularly-cuts-risk-of-depression-by-16-study-suggests-11346264Â â¦ pic.twitter.com/0bqk7K3Z5Y",1
590121,in bed with my mate cat and getting addicted to ship wrecked!! wish i was a teacher like her...3 mnths off lucky duck ,0
83696,@chrisvanb heck yes! She hates the stuff anyway so she doesn't have a say in what I buy. ,0
617962,won silver in the Fareham Open Class D Pistol shooting comp ,0
800289,May 2016.  The first month in eight or nine that I was fully out of depression.  It was crazyâ¦  https://www.instagram.com/p/BiAf-aWgBWF/Â ,1
572646,"Who Likes The Show Ghost Hunter(taps)? Do You Believe The Stuff ...: SugrNspyce4  said,. June 5, 2009 @ 10:37 .. http://bit.ly/FZdfY",0
500797,"@jonjones OMFG if you weren't my hero today already, you certainly are now! THANK YOU! ",0
447842,I Really Enjoy Following Random People On Here &amp; Striking Up Conversations!! Could Kinda Seem Odd But I'm Just Chatty  And A Bit Nosey ,0
426739,http://twitpic.com/6ed7j - Oh yes ,0
801336,@Medscape Higher Rates of Depression in Sexual Minority Youth  https://www.medscape.com/viewarticle/895658?nlid=121981_4562&src=wnl_dne_180425_mscpedit&uac=83396HN&impID=1616018&faf=1?src=soc_tw_shareÂ â¦ via @medscape,1
361721,Hello world! Listen the Radio Dabas online: www.radiodabas.hu left corner above - PRï¿½BA SZERENCSE ,0
518507,@glennbeck buyers remorse.. know it well.. return what you don't like.. why let $ be wasted when it can be reused? Glad you are a tweeter ,0
801948,"UPMC Looking For Participants For Depression, Dementia Study  http://pittsburgh.cbslocal.com/2018/04/20/upmc-looking-for-participants-for-depression-dementia-study/Â â¦",1
781951,"habis lunch sm illa,fifi,malche.. So happy to see them..  http://myloc.me/40CP",0
784214,Gotta Love The Legend That Is Missy Higgins ,0
546682,you're welcomed @MrFloydNL @Lunabee_art @derivativeofu @smallandround #FollowFriday #FF ,0
335346,@Robyn_Z very interesting but how do you know what your number is? i always thought my number was 3 cause my bday is 2-16-74 ... confused ,0
235627,"and with a click of the mouse, &quot;Murder by Design&quot; episode 1 has been submitted for approval over at @podiobooks  ",0
479023,is wearing Pink! nail polish ,0
268579,@gerardway  I love you! &lt;3,0
142897,"@ethanoort haha Where you worried that I would?    Happy Half Birthday to You, Squash.",0
702415,@tnhuckaby Do U ever upload 2 WordMP3? Kinda an MP3 sermon collective. My Pastor back home runs this site &amp; I listen from Japan ,0
800035,@dancinontops my depression: over,1
581970,is listening to Gary's å¯‚å¯žå…ˆç”Ÿ ,0
800056,"i just want to have a nice weekend that's it, my depression has been kicking my ass for MONTHS and it still is but i just want to enjoy myself and not be miserable ok",1
575765,future job; doing career job thing. hotel manager? city adminastrator? or a stage manager?  all my future jobs are managers! muahahha! &lt;33,0
800779,Crying? I'm entering a deep depression. Can't eat. Can't sleep. That's worse than any pain <Emoji: Loudly crying face>  https://twitter.com/tsunamislim/status/989018909163614208Â â¦,1
371216,is about to go out and relax in the sun ,0
161891,"@erinfxs  Damn, your new twitter background is fucking amazing.  Just like you haha ",0
800973,"@_mallory_king Well, he's an idiot. He doesn't see the real you like I do. I see a great smile, a winning personality, and a shining heart--and a female engineer to boot. Yes, you are frazzled with depression, but peel back the onion, and there is nothing to laugh at. Just beauty inside & out.",1
66758,"just followed LC and step pratt  miss The Hills, havent seen it lately...",0
736809,"Bought some Flowers, Marigolds and something else... I forget ",0
166366,"@naor No bud, the heat is not to blame. It's just one of those days... you expect clarity and find yourself tangled ",0
800263,Deep depression<Emoji: Broken heart><Emoji: Pensive face>,1
800725,@SmartyMarty1126 @BipolarBattle It's hard work battling anxiety and depression and looking after my mum who has dementia,1
705661,LAKERS WON!!! OT went exactly how it should have ,0
383269,@heritagesoftail They are. ,0
773546,@SashaRenee12 what did you think of Gran Torino? We loved it! And we pretty much hate most movies. ,0
236750,@InnyVinny I used to LOVE that song!!!! ,0
661596,ahh I love the vicar of dibley ,0
118246,"Hi, i was just getting up now so i tought i could write something. Today i'm gonna go shopping! Soo fun, isn't it? ",0
644034,I've Been Thinking.. Mayb I Should Go To Sleep Soon. ,0
800293,I'm in love with contemplating about the pressure conversations about depression confrontation cause we care too much about each other,1
776359,hb4 - cyberia - hb2 - cyberia - new food court - hb4 --&gt; CENDOL SEDAP!!! T'baekkk!!! eheheehee.. ,0
425403,@SinnamonS Good Morning SIn Sin ,0
801590,I've got a black eye of a soulMorals in a hole Wish I was still dead But the tv said it's just a tropical depression,1
642652,Home from a very fun night with some great friends I have known my whole life! :-D Good times ,0
801192,"(...ourselves that we need help. It's not something we can """"""""Just Fix"""""""" It can never be """"""""FIXED"""""""""", but it can be sidelined for awhile thanks to medicine and therapy. I myself have never been big into taking meds to help with my depression and anxiety,"" but lately it has been getting..""""",1
14448,"Good mornin folks, I think I'll make a couple of home made egg mcmuffins to go with this excellent coffee on this clear sunny 58* mornin ",0
424980,@Desktopmagazine Love this link - very inspiring to an inspiring illustrator cheers! ,0
801982,"@ayydelores Honestly it is tough, with depression sometimes I have days where I physically won't be able to leave my bed & do normal things. It's hard to explain, i never understood it until I went through it & honestly the first 2 years with it were my last year of college & first of uni",1
727415,"I brought my favourite vanilla cookies from ikea, got a pack of candies for my baby. ",0
601804,@niallbrennan It's great ,0
684776,2 DAYS LEFT!! All u gotta do is clik here http://bit.ly/A5Zn8 and RATE MY VIDEO!! Help me meet Ciara!!    (Headed to a writing session...),0
38840,@gojeffrey Sweet ride!!  Were those the days of the green lizard? lol,0
117656,@bradiewebbstack Haha  i like you default picture.     Meow.,0
800407,"FLEABAG+SELFISH CROCWhen Ned the Shire Horse injures his leg, he can no longer work. Too sad to go out, he fears the slaughterhouse. But Farmer Bill won't let an old friend down & helps Ned overcome his depression & find a new job giving rides to kids.#PB #own #DVpit #DIS",1
801849,"When YOUR BODY gets the RIGHT FUEL, watch what it does.Do you know anyone that has any these situations: high blood pressure, diabetes, arthritis and depression, MS,cancer, stiff joints or  sluggish over all apathy. WATCH THIS  pic.twitter.com/3pnRuel0vs",1
545288,@Kalista24 aw thats sweet of you to say. I still will be taking them for this weekend events ,0
800746,Depression will never go away until I have what I want,1
360990,@abhi_jith So happy to hear that. ,0
457948,asks anybody here who have FaceBook?  Add nyo ako. PLEASE.  http://plurk.com/p/xqhri,0
315212,"@KennyJ88 from ottawa to toronto it's 6 hrs.it's not  that bad.and Ottawa to Montreal, is 2hrs.smart american.most ppl don even know that ",0
38368,Getting ready to go to a bbq at my baby daddy's house with his wife and our kidscrazy huh!   Peace..Rockin the bob marley tee and some j's,0
800986,DEPRESSION IS REAL & IDNT WANNA BE HERE !,1
91635,@EmmyhasaGun my favorite line in that song ,0
800504,@emilyykelseyy It is my cry replacement lol. Well I cry a lot too but I am a pro at depression naps...,1
801779,Poor recognition of #depression and #anxiety is associated with reduced quality of life and survival. #cancer https://www.bmj.com/content/361/bmj.k1415Â â¦,1
480438,@fake_vyvyan I second that. ,0
330064,"So when i'm a choir director, show choir is definitely happening ",0
682623,18 today!!!Thanks to everyooonneee i love you guys! ,0
336429,"@BxCutestAngel awww sorry angel, but maybe it will happen next year ",0
701303,@jovenatheart COOOOL morning!  I want to see TRANSFORMER! ,0
256093,@tommcfly Forgive babelfish!  2 votes,0
341475,Beautiful day outside . I'm going to uni  then to workshop for bloggers delight ,0
800560,I'm on a conference call and it's pushing me further and further into my depression,1
547579,I'll be there  So sweet. Amazing vocals! .  x o,0
116320,@RetroRewind You're a good friend Dave.. we can wait!! Hope we dont have to wait too long though ,0
791311,@HexagonStar @GamingYourWay Times New Roman FTW! I showed it to the artist and he was like &quot;what the fuck happened to that?!!&quot; ,0
445654,loved the hills season finale ,0
801821,"@edsheeran But also, she has problems with depression and anxiety very serious and all this things made she's gone losing her temper and she's had a long time without training, I know that she really loves training Taekwondo so much and does very well for her mental health.",1
802080,"how have i gone from having a depressive episode last night, breaking down on the bathroom floor, genuinely wanting not to exist, to today feeling motivated and wanting to leave the house independently to go do a cute spring photoshoot?? depression is weird",1
422259,On my way to dwc ,0
751440,@valagnew yeah! Lets write it up now lol ,0
801859,"Treat work related depression at the Kalm Centre today.The mental health of employees is imperative to the success of any organization. Sadly, mental health of employees is often overlooked in the corporate world....  https://www.facebook.com/HrLinksGhana/posts/1635375116499792Â â¦",1
248193,Watching  http://bit.ly/16Mm0H about #google #wave. Looks good. Now can I have nice android phone please? ,0
689721,i JUST deleted a bunch of people off my myspace. im feelin very accomplished rt now haha...time to eat something ,0
89743,@TVWXMAN3  were you watching the Butter challenge on Iron Chef? Love to Watch Iron Chef when Im bord ,0
614222,"regardless of how bad and tired i feel, the happiest thing just made my day ",0
615158,i gonna cook some cookies ,0
233795,@gaycyclops because I was thinking of joining you for a marathon sometime this summer... School's out in 13 days!!! ,0
473127,@JenniferParot yay you have a twitter! ,0
414149,"@mrskimyadawson This is how I found you on here, because you mentioned. ",0
699227,@cloroks about damn time! lol  can't wait dear. Hear anything about Ky yet?,0
572671,"and you don't stop, and you don't stop rockin' the beat ",0
497439,first day of the new internship going well ,0
487303,Hungry! I've done so much coursework today and I'm hungry for my pasta ,0
95608,@ragdollgonewild No please. Make it Saturday ,0
800713,"@MailOnline And cause cancer, cause depression, trigger anxiety and possibly trigger schizophrenia.",1
800467,"I'm tired of my depression taking over me so easily, will it ever stop???",1
711853,On my way to work...@thomase Thanks for taking me ,0
800047,"I don't think people recognize how much ADHD affects a person's life. A lot of times ADHD is just one of multiple diagnoses a person may receive. It's usually something like major depression, bipolar or something else which gets most the blame when that person's life sucks.",1
800339,"@billchills @RealRyanWhorton I guess people with depression don't deserve to get jobs then, just let them get kicked out of their house for not being able to pay bills",1
192915,@GemmaCampbell am just using clarins foundation on its own now lol think i'll just stick with tht. am gooood  you in uni? xx,0
167171,@9_6 thanks.  tired of explaining it to non kannadigas. wat does 9_6 stand for???,0
750989,@news2gamers Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip ,0
733510,@Jason_Pollock like your green avatar! thank you ,0
800463,"to do stuff like that, just to get attention. like seriously, grow up.  you don't joke about: -suicide -race-abuse-bullying -disabilities -depression -rape-self-harm",1
592659,just realized the similarity between communism and Gokulashtami! Karl Marx ,0
789227,@jerseybites one can never have too many contacts! Enjoy your meeting. ,0
153899,@wendywings We aim to please ,0
170618,is scared for her exams :S and about to watch the new Hills ,0
541531,going 2 gran canaria soon. Cant wait 2 see my friends again. ,0
19159,@ddlovato  Aw. have a safe trip sweety. ill miss you more  ox,0
406224,Seventeen sleeps til #NXNE holds this city hostage. Let's make the most of 4am curfiew &amp; banish TO's puritanical Victorian lameo past ,0
739287,Nashville pictures will be up when I get home tonight - plane should land at 7:30 ,0
